snapshot_date_key,store_id,product_id,stock_on_hand_qty,stock_on_order_qty
20260329,S112,P1008,44,0
20260329,S112,P1009,50,0
20260329,S112,P1010,39,7
20260329,S112,P1011,35,2
20260329,S112,P1012,9,0
20260329,S112,P1013,20,2
20260329,S112,P1014,11,1
20260329,S112,P1015,46,12
20260329,S112,P1016,16,0
20260329,S112,P1017,22,0
20260329,S112,P1018,34,3
20260329,S112,P1019,41,0
20260329,S112,P1020,16,0
20260329,S112,P1021,53,0
20260329,S112,P1022,17,7
20260329,S112,P1023,34,0
20260329,S112,P1024,32,0
20260329,S112,P1025,26,0
20260329,S112,P1026,32,0
20260329,S112,P1027,57,0
20260329,S112,P1028,27,0
20260329,S112,P1029,31,0
20260329,S112,P1030,9,2
20260329,S112,P1031,27,0
20260329,S112,P1032,15,0
20260329,S112,P1033,23,6
20260329,S112,P1034,31,0
20260329,S112,P1035,14,7
20260329,S112,P1036,12,3
20260329,S112,P1037,31,9
20260329,S112,P1038,21,0
20260329,S112,P1039,13,5
20260329,S112,P1040,17,0
20260329,S113,P1001,47,0
20260329,S113,P1002,39,7
20260329,S113,P1003,17,0
20260329,S113,P1004,19,0
20260329,S113,P1005,32,5
20260329,S113,P1006,16,4
20260329,S113,P1007,26,0
20260329,S113,P1008,14,1
20260329,S113,P1009,53,0
20260329,S113,P1010,15,6
20260329,S113,P1011,35,0
20260329,S113,P1012,29,0
20260329,S113,P1013,24,0
20260329,S113,P1014,7,0
20260329,S113,P1015,55,3
20260329,S113,P1016,10,0
20260329,S113,P1017,24,0
20260329,S113,P1018,44,0
20260329,S113,P1019,4,0
20260329,S113,P1020,10,0
20260329,S113,P1021,28,6
20260329,S113,P1022,17,5
20260329,S113,P1023,22,0
20260329,S113,P1024,25,0
20260329,S113,P1025,42,0
20260329,S113,P1026,9,0
20260329,S113,P1027,9,0
20260329,S113,P1028,14,0
20260329,S113,P1029,12,0
20260329,S113,P1030,21,0
20260329,S113,P1031,33,7
20260329,S113,P1032,8,4
20260329,S113,P1033,42,0
20260329,S113,P1034,25,0
20260329,S113,P1035,41,0
20260329,S113,P1036,13,0
20260329,S113,P1037,18,8
20260329,S113,P1038,18,0
20260329,S113,P1039,50,0
20260329,S113,P1040,17,0
20260329,S114,P1001,24,0
20260329,S114,P1002,25,0
20260329,S114,P1003,17,7
20260329,S114,P1004,41,0
20260329,S114,P1005,6,0
20260329,S114,P1006,20,2
20260329,S114,P1007,34,0
20260329,S114,P1008,6,2
20260329,S114,P1009,77,8
20260329,S114,P1010,20,4
20260329,S114,P1011,33,0
20260329,S114,P1012,22,4
20260329,S114,P1013,22,9
20260329,S114,P1014,17,0
20260329,S114,P1015,24,0
20260329,S114,P1016,35,3
20260329,S114,P1017,59,0
20260329,S114,P1018,11,0
20260329,S114,P1019,52,0
20260329,S114,P1020,26,0
20260329,S114,P1021,24,5
20260329,S114,P1022,14,0
20260329,S114,P1023,37,17
20260329,S114,P1024,34,0
20260329,S114,P1025,29,0
20260329,S114,P1026,4,0
20260329,S114,P1027,19,0
20260329,S114,P1028,10,0
20260329,S114,P1029,18,0
20260329,S114,P1030,2,0
20260329,S114,P1031,24,6
20260329,S114,P1032,26,0
20260329,S114,P1033,14,0
20260329,S114,P1034,20,7
20260329,S114,P1035,45,0
20260329,S114,P1036,15,0
20260329,S114,P1037,35,0
20260329,S114,P1038,8,0
20260329,S114,P1039,123,0
20260329,S114,P1040,24,0
20260329,S115,P1001,17,0
20260329,S115,P1002,7,9
20260329,S115,P1003,22,0
20260329,S115,P1004,15,5
20260329,S115,P1005,18,0
20260329,S115,P1006,7,1
20260329,S115,P1007,50,0
20260329,S115,P1008,6,0
20260329,S115,P1009,35,14
20260329,S115,P1010,29,0
20260329,S115,P1011,35,18
20260329,S115,P1012,8,0
20260329,S115,P1013,10,0
20260329,S115,P1014,5,0
20260329,S115,P1015,19,12
20260329,S115,P1016,6,0
20260329,S115,P1017,20,10
20260329,S115,P1018,4,0
20260329,S115,P1019,6,0
20260329,S115,P1020,5,0
20260329,S115,P1021,14,0
20260329,S115,P1022,1,0
20260329,S115,P1023,15,0
20260329,S115,P1024,14,10
20260329,S115,P1025,14,14
20260329,S115,P1026,2,0
20260329,S115,P1027,19,0
20260329,S115,P1028,14,0
20260329,S115,P1029,69,0
20260329,S115,P1030,6,6
20260329,S115,P1031,20,0
20260329,S115,P1032,26,0
20260329,S115,P1033,6,0
20260329,S115,P1034,22,0
20260329,S115,P1035,18,0
20260329,S115,P1036,6,0
20260329,S115,P1037,25,4
20260329,S115,P1038,5,0
20260329,S115,P1039,33,0
20260329,S115,P1040,10,0
20260329,S116,P1001,21,0
20260329,S116,P1002,10,0
20260329,S116,P1003,28,0
20260329,S116,P1004,4,0
20260329,S116,P1005,20,0
20260329,S116,P1006,2,3
20260329,S116,P1007,6,10
20260329,S116,P1008,3,0
20260329,S116,P1009,6,0
20260329,S116,P1010,4,0
20260329,S116,P1011,43,10
20260329,S116,P1012,7,0
20260329,S116,P1013,6,13
20260329,S116,P1014,4,0
20260329,S116,P1015,7,0
20260329,S116,P1016,6,0
20260329,S116,P1017,23,12
20260329,S116,P1018,9,0
20260329,S116,P1019,3,0
20260329,S116,P1020,7,9
20260329,S116,P1021,6,0
20260329,S116,P1022,10,0
20260329,S116,P1023,33,9
20260329,S116,P1024,11,0
20260329,S116,P1025,12,0
20260329,S116,P1026,10,6
20260329,S116,P1027,7,0
20260329,S116,P1028,9,0
20260329,S116,P1029,10,0
20260329,S116,P1030,8,0
20260329,S116,P1031,16,0
20260329,S116,P1032,1,5
20260329,S116,P1033,15,0
20260329,S116,P1034,11,0
20260329,S116,P1035,8,0
20260329,S116,P1036,7,0
20260329,S116,P1037,9,0
20260329,S116,P1038,23,0
20260329,S116,P1039,15,0
20260329,S116,P1040,10,0
20260329,S117,P1001,7,12
20260329,S117,P1002,8,2
20260329,S117,P1003,22,0
20260329,S117,P1004,7,0
20260329,S117,P1005,48,0
20260329,S117,P1006,4,5
20260329,S117,P1007,22,13
20260329,S117,P1008,8,0
20260329,S117,P1009,47,0
20260329,S117,P1010,5,0
20260329,S117,P1011,12,8
20260329,S117,P1012,7,2
20260329,S117,P1013,15,0
20260329,S117,P1014,12,0
20260329,S117,P1015,5,0
20260329,S117,P1016,12,0
20260329,S117,P1017,39,0
20260329,S117,P1018,5,0
20260329,S117,P1019,40,25
20260329,S117,P1020,13,5
20260329,S117,P1021,37,0
20260329,S117,P1022,7,5
20260329,S117,P1023,16,14
20260329,S117,P1024,3,6
20260329,S117,P1025,27,0
20260329,S117,P1026,18,0
20260329,S117,P1027,24,0
20260329,S117,P1028,11,0
20260329,S117,P1029,6,0
20260329,S117,P1030,17,0
20260329,S117,P1031,22,0
20260329,S117,P1032,10,0
20260329,S117,P1033,17,0
20260329,S117,P1034,10,0
20260329,S117,P1035,11,0
20260329,S117,P1036,6,0
20260329,S117,P1037,15,0
20260329,S117,P1038,8,0
20260329,S117,P1039,17,0
20260329,S117,P1040,2,0
20260329,S118,P1001,19,0
20260329,S118,P1002,7,0
20260329,S118,P1003,23,19
20260329,S118,P1004,12,0
20260329,S118,P1005,21,0
20260329,S118,P1006,13,0
20260329,S118,P1007,13,0
20260329,S118,P1008,15,0
20260329,S118,P1009,10,6
20260329,S118,P1010,22,6
20260329,S118,P1011,13,0
20260329,S118,P1012,6,4
20260329,S118,P1013,30,0
20260329,S118,P1014,4,0
20260329,S118,P1015,31,0
20260329,S118,P1016,13,6
20260329,S118,P1017,15,0
20260329,S118,P1018,5,5
20260329,S118,P1019,5,0
20260329,S118,P1020,8,7
20260329,S118,P1021,10,8
20260329,S118,P1022,12,0
20260329,S118,P1023,7,0
20260329,S118,P1024,7,0
20260329,S118,P1025,17,8
20260329,S118,P1026,5,0
20260329,S118,P1027,17,0
20260329,S118,P1028,20,0
20260329,S118,P1029,18,0
20260329,S118,P1030,11,0
20260329,S118,P1031,54,0
20260329,S118,P1032,5,0
20260329,S118,P1033,21,0
20260329,S118,P1034,7,0
20260329,S118,P1035,25,0
20260329,S118,P1036,4,6
20260329,S118,P1037,25,0
20260329,S118,P1038,18,8
20260329,S118,P1039,10,11
20260329,S118,P1040,6,0
20260329,S119,P1001,20,15
20260329,S119,P1002,16,0
20260329,S119,P1003,24,0
20260329,S119,P1004,6,0
20260329,S119,P1005,21,0
20260329,S119,P1006,5,4
20260329,S119,P1007,7,8
20260329,S119,P1008,11,0
20260329,S119,P1009,43,0
20260329,S119,P1010,3,0
20260329,S119,P1011,16,0
20260329,S119,P1012,5,0
20260329,S119,P1013,20,9
20260329,S119,P1014,10,8
20260329,S119,P1015,14,0
20260329,S119,P1016,10,4
20260329,S119,P1017,9,0
20260329,S119,P1018,8,7
20260329,S119,P1019,9,0
20260329,S119,P1020,17,0
20260329,S119,P1021,20,0
20260329,S119,P1022,1,0
20260329,S119,P1023,10,0
20260329,S119,P1024,13,0
20260329,S119,P1025,19,0
20260329,S119,P1026,13,7
20260329,S119,P1027,42,0
20260329,S119,P1028,11,0
20260329,S119,P1029,10,10
20260329,S119,P1030,25,0
20260329,S119,P1031,35,0
20260329,S119,P1032,10,0
20260329,S119,P1033,25,22
20260329,S119,P1034,23,0
20260329,S119,P1035,19,13
20260329,S119,P1036,8,0
20260329,S119,P1037,17,12
20260329,S119,P1038,9,0
20260329,S119,P1039,67,0
20260329,S119,P1040,15,6
20260329,S120,P1001,14,0
20260329,S120,P1002,14,9
20260329,S120,P1003,-5,6
20260329,S120,P1004,5,0
20260329,S120,P1005,31,9
20260329,S120,P1006,15,0
20260329,S120,P1007,25,0
20260329,S120,P1008,3,0
20260329,S120,P1009,21,0
20260329,S120,P1010,6,4
20260329,S120,P1011,13,0
20260329,S120,P1012,9,0
20260329,S120,P1013,26,0
20260329,S120,P1014,4,0
20260329,S120,P1015,11,0
20260329,S120,P1016,18,0
20260329,S120,P1017,45,0
20260329,S120,P1018,13,9
20260329,S120,P1019,10,0
20260329,S120,P1020,3,0
20260329,S120,P1021,20,9
20260329,S120,P1022,3,0
20260329,S120,P1023,23,0
20260329,S120,P1024,10,7
20260329,S120,P1025,17,9
20260329,S120,P1026,6,0
20260329,S120,P1027,10,7
20260329,S120,P1028,4,2
20260329,S120,P1029,30,0
20260329,S120,P1030,15,0
20260329,S120,P1031,16,0
20260329,S120,P1032,7,0
20260329,S120,P1033,14,0
20260329,S120,P1034,6,0
20260329,S120,P1035,8,0
20260329,S120,P1036,8,3
20260329,S120,P1037,15,12
20260329,S120,P1038,11,7
20260329,S120,P1039,33,8
20260329,S120,P1040,9,0
20260405,S101,P1001,11,33
20260405,S101,P1002,5,0
20260405,S101,P1003,119,0
20260405,S101,P1004,8,10
20260405,S101,P1005,12,0
20260405,S101,P1006,9,0
20260405,S101,P1007,11,0
20260405,S101,P1008,8,0
20260405,S101,P1009,9,0
20260405,S101,P1010,4,0
20260405,S101,P1011,24,0
20260405,S101,P1012,7,11
20260405,S101,P1013,14,0
20260405,S101,P1014,85,14
20260405,S101,P1015,20,0
20260405,S101,P1016,14,0
20260405,S101,P1017,13,0
20260405,S101,P1018,17,0
20260405,S101,P1019,12,20
20260405,S101,P1020,3,0
20260405,S101,P1021,12,32
20260405,S101,P1022,2,4
20260405,S101,P1023,19,0
20260405,S101,P1024,13,0
20260405,S101,P1025,10,16
20260405,S101,P1026,2,0
20260405,S101,P1027,26,29
20260405,S101,P1028,10,12
20260405,S101,P1029,26,0
20260405,S101,P1030,9,0
20260405,S101,P1031,53,0
20260405,S101,P1032,3,9
20260405,S101,P1033,15,0
20260405,S101,P1034,10,0
20260405,S101,P1035,15,0
20260405,S101,P1036,8,0
20260405,S101,P1037,103,0
20260405,S101,P1038,23,0
20260405,S101,P1039,182,0
20260405,S101,P1040,6,0
20260405,S102,P1001,14,0
20260405,S102,P1002,11,0
20260405,S102,P1003,29,0
20260405,S102,P1004,9,0
20260405,S102,P1005,30,22
20260405,S102,P1006,21,0
20260405,S102,P1007,12,10
20260405,S102,P1008,6,16
20260405,S102,P1009,28,0
20260405,S102,P1010,9,12
20260405,S102,P1011,44,0
20260405,S102,P1012,28,0
20260405,S102,P1013,15,0
20260405,S102,P1014,12,0
20260405,S102,P1015,7,0
20260405,S102,P1016,16,15
20260405,S102,P1017,30,0
20260405,S102,P1018,5,0
20260405,S102,P1019,18,0
20260405,S102,P1020,5,0
20260405,S102,P1021,14,26
20260405,S102,P1022,1,0
20260405,S102,P1023,5,27
20260405,S102,P1024,4,0
20260405,S102,P1025,10,0
20260405,S102,P1026,5,0
20260405,S102,P1027,15,18
20260405,S102,P1028,35,26
20260405,S102,P1029,6,0
20260405,S102,P1030,17,0
20260405,S102,P1031,14,0
20260405,S102,P1032,7,0
20260405,S102,P1033,17,0
20260405,S102,P1034,9,0
20260405,S102,P1035,24,42
20260405,S102,P1036,4,16
20260405,S102,P1037,9,0
20260405,S102,P1038,53,0
20260405,S102,P1039,10,0
20260405,S102,P1040,11,0
20260405,S103,P1001,29,0
20260405,S103,P1002,11,0
20260405,S103,P1003,13,0
20260405,S103,P1004,13,19
20260405,S103,P1005,23,16
20260405,S103,P1006,9,0
20260405,S103,P1007,8,0
20260405,S103,P1008,8,15
20260405,S103,P1009,28,40
20260405,S103,P1010,8,11
20260405,S103,P1011,9,28
20260405,S103,P1012,9,0
20260405,S103,P1013,19,0
20260405,S103,P1014,7,0
20260405,S103,P1015,13,0
20260405,S103,P1016,10,0
20260405,S103,P1017,98,0
20260405,S103,P1018,25,0
20260405,S103,P1019,19,0
20260405,S103,P1020,2,0
20260405,S103,P1021,13,10
20260405,S103,P1022,13,0
20260405,S103,P1023,57,0
20260405,S103,P1024,22,0
20260405,S103,P1025,27,24
20260405,S103,P1026,18,24
20260405,S103,P1027,13,0
20260405,S103,P1028,45,7
20260405,S103,P1029,11,0
20260405,S103,P1030,12,0
20260405,S103,P1031,12,0
20260405,S103,P1032,35,13
20260405,S103,P1033,14,25
20260405,S103,P1034,6,11
20260405,S103,P1035,9,0
20260405,S103,P1036,24,0
20260405,S103,P1037,9,11
20260405,S103,P1038,12,0
20260405,S103,P1039,19,18
20260405,S103,P1040,1,3
20260405,S104,P1001,21,0
20260405,S104,P1002,8,9
20260405,S104,P1003,11,0
20260405,S104,P1004,13,0
20260405,S104,P1005,18,0
20260405,S104,P1006,9,0
20260405,S104,P1007,7,29
20260405,S104,P1008,9,0
20260405,S104,P1009,26,36
20260405,S104,P1010,14,0
20260405,S104,P1011,18,0
20260405,S104,P1012,4,0
20260405,S104,P1013,22,30
20260405,S104,P1014,13,14
20260405,S104,P1015,21,0
20260405,S104,P1016,12,11
20260405,S104,P1017,16,0
20260405,S104,P1018,8,0
20260405,S104,P1019,22,0
20260405,S104,P1020,15,0
20260405,S104,P1021,10,0
20260405,S104,P1022,12,0
20260405,S104,P1023,25,0
20260405,S104,P1024,14,0
20260405,S104,P1025,12,26
20260405,S104,P1026,19,22
20260405,S104,P1027,11,0
20260405,S104,P1028,10,0
20260405,S104,P1029,11,0
20260405,S104,P1030,9,0
20260405,S104,P1031,15,0
20260405,S104,P1032,4,0
20260405,S104,P1033,11,0
20260405,S104,P1034,9,0
20260405,S104,P1035,16,9
20260405,S104,P1036,5,0
20260405,S104,P1037,24,0
20260405,S104,P1038,4,0
20260405,S104,P1039,4,0
20260405,S104,P1040,19,30
20260405,S105,P1001,30,0
20260405,S105,P1002,8,0
20260405,S105,P1003,8,20
20260405,S105,P1004,22,17
20260405,S105,P1005,25,0
20260405,S105,P1006,10,0
20260405,S105,P1007,20,15
20260405,S105,P1008,19,23
20260405,S105,P1009,29,0
20260405,S105,P1010,41,0
20260405,S105,P1011,98,21
20260405,S105,P1012,5,9
20260405,S105,P1013,56,0
20260405,S105,P1014,8,18
20260405,S105,P1015,25,30
20260405,S105,P1016,14,0
20260405,S105,P1017,12,0
20260405,S105,P1018,6,11
20260405,S105,P1019,53,0
20260405,S105,P1020,11,0
20260405,S105,P1021,21,0
20260405,S105,P1022,21,0
20260405,S105,P1023,18,0
20260405,S105,P1024,9,8
20260405,S105,P1025,20,0
20260405,S105,P1026,10,0
20260405,S105,P1027,32,0
20260405,S105,P1028,12,0
20260405,S105,P1029,18,0
20260405,S105,P1030,22,0
20260405,S105,P1031,24,0
20260405,S105,P1032,9,0
20260405,S105,P1033,21,0
20260405,S105,P1034,6,12
20260405,S105,P1035,23,0
20260405,S105,P1036,13,0
20260405,S105,P1037,57,0
20260405,S105,P1038,9,0
20260405,S105,P1039,9,0
20260405,S105,P1040,26,18
20260405,S106,P1001,61,0
20260405,S106,P1002,27,0
20260405,S106,P1003,70,0
20260405,S106,P1004,12,0
20260405,S106,P1005,110,34
20260405,S106,P1006,14,0
20260405,S106,P1007,37,0
20260405,S106,P1008,23,9
20260405,S106,P1009,106,0
20260405,S106,P1010,18,0
20260405,S106,P1011,72,0
20260405,S106,P1012,19,0
20260405,S106,P1013,124,0
20260405,S106,P1014,19,4
20260405,S106,P1015,64,0
20260405,S106,P1016,53,0
20260405,S106,P1017,19,19
20260405,S106,P1018,24,0
20260405,S106,P1019,24,0
20260405,S106,P1020,24,0
20260405,S106,P1021,63,0
20260405,S106,P1022,61,0
20260405,S106,P1023,73,24
20260405,S106,P1024,34,0
20260405,S106,P1025,44,28
20260405,S106,P1026,14,0
20260405,S106,P1027,62,27
20260405,S106,P1028,25,0
20260405,S106,P1029,77,0
20260405,S106,P1030,25,11
20260405,S106,P1031,98,0
20260405,S106,P1032,10,0
20260405,S106,P1033,58,24
20260405,S106,P1034,28,8
20260405,S106,P1035,42,0
20260405,S106,P1036,45,0
20260405,S106,P1037,168,37
20260405,S106,P1038,27,0
20260405,S106,P1039,69,12
20260405,S106,P1040,20,11
20260405,S107,P1001,21,0
20260405,S107,P1002,23,0
20260405,S107,P1003,66,0
20260405,S107,P1004,40,0
20260405,S107,P1005,31,0
20260405,S107,P1006,23,0
20260405,S107,P1007,54,0
20260405,S107,P1008,20,0
20260405,S107,P1009,41,0
20260405,S107,P1010,48,7
20260405,S107,P1011,56,0
20260405,S107,P1012,26,13
20260405,S107,P1013,29,0
20260405,S107,P1014,13,0
20260405,S107,P1015,29,0
20260405,S107,P1016,16,0
20260405,S107,P1017,79,0
20260405,S107,P1018,18,6
20260405,S107,P1019,53,0
20260405,S107,P1020,31,0
20260405,S107,P1021,64,0
20260405,S107,P1022,62,16
20260405,S107,P1023,49,0
20260405,S107,P1024,29,0
20260405,S107,P1025,66,26
20260405,S107,P1026,44,0
20260405,S107,P1027,56,0
20260405,S107,P1028,40,9
20260405,S107,P1029,47,18
20260405,S107,P1030,45,0
20260405,S107,P1031,18,0
20260405,S107,P1032,10,10
20260405,S107,P1033,32,0
20260405,S107,P1034,51,0
20260405,S107,P1035,108,33
20260405,S107,P1036,9,7
20260405,S107,P1037,34,0
20260405,S107,P1038,32,0
20260405,S107,P1039,82,0
20260405,S107,P1040,22,0
20260405,S108,P1001,68,0
20260405,S108,P1002,34,12
20260405,S108,P1003,26,0
20260405,S108,P1004,24,0
20260405,S108,P1005,49,20
20260405,S108,P1006,37,0
20260405,S108,P1007,43,0
20260405,S108,P1008,55,0
20260405,S108,P1009,74,0
20260405,S108,P1010,15,0
20260405,S108,P1011,69,38
20260405,S108,P1012,33,0
20260405,S108,P1013,37,0
20260405,S108,P1014,37,0
20260405,S108,P1015,15,0
20260405,S108,P1016,14,0
20260405,S108,P1017,27,13
20260405,S108,P1018,3,0
20260405,S108,P1019,39,0
20260405,S108,P1020,21,0
20260405,S108,P1021,-1,0
20260405,S108,P1022,25,0
20260405,S108,P1023,37,0
20260405,S108,P1024,30,15
20260405,S108,P1025,44,0
20260405,S108,P1026,40,0
20260405,S108,P1027,115,21
20260405,S108,P1028,22,10
20260405,S108,P1029,13,0
20260405,S108,P1030,24,13
20260405,S108,P1031,51,33
20260405,S108,P1032,16,0
20260405,S108,P1033,20,0
20260405,S108,P1034,19,0
20260405,S108,P1035,106,24
20260405,S108,P1036,21,0
20260405,S108,P1037,67,0
20260405,S108,P1038,31,0
20260405,S108,P1039,46,0
20260405,S108,P1040,18,15
20260405,S109,P1001,59,0
20260405,S109,P1002,20,0
20260405,S109,P1003,53,0
20260405,S109,P1004,13,0
20260405,S109,P1005,23,14
20260405,S109,P1006,32,0
20260405,S109,P1007,25,0
20260405,S109,P1008,21,12
20260405,S109,P1009,54,0
20260405,S109,P1010,16,0
20260405,S109,P1011,12,0
20260405,S109,P1012,67,0
20260405,S109,P1013,53,0
20260405,S109,P1014,9,12
20260405,S109,P1015,48,0
20260405,S109,P1016,17,8
20260405,S109,P1017,24,0
20260405,S109,P1018,23,0
20260405,S109,P1019,92,0
20260405,S109,P1020,40,17
20260405,S109,P1021,58,12
20260405,S109,P1022,39,0
20260405,S109,P1023,35,0
20260405,S109,P1024,15,9
20260405,S109,P1025,44,15
20260405,S109,P1026,18,0
20260405,S109,P1027,81,0
20260405,S109,P1028,19,0
20260405,S109,P1029,50,0
20260405,S109,P1030,39,6
20260405,S109,P1031,72,20
20260405,S109,P1032,60,0
20260405,S109,P1033,66,12
20260405,S109,P1034,12,0
20260405,S109,P1035,86,0
20260405,S109,P1036,48,0
20260405,S109,P1037,71,0
20260405,S109,P1038,18,0
20260405,S109,P1039,67,0
20260405,S109,P1040,22,4
20260405,S110,P1001,57,0
20260405,S110,P1002,12,0
20260405,S110,P1003,58,0
20260405,S110,P1004,51,0
20260405,S110,P1005,76,0
20260405,S110,P1006,54,0
20260405,S110,P1007,55,0
20260405,S110,P1008,50,0
20260405,S110,P1009,67,0
20260405,S110,P1010,22,0
20260405,S110,P1011,140,0
20260405,S110,P1012,24,0
20260405,S110,P1013,87,0
20260405,S110,P1014,28,9
20260405,S110,P1015,41,20
20260405,S110,P1016,17,0
20260405,S110,P1017,43,0
20260405,S110,P1018,18,0
20260405,S110,P1019,57,18
20260405,S110,P1020,51,0
20260405,S110,P1021,84,24
20260405,S110,P1022,22,0
20260405,S110,P1023,127,0
20260405,S110,P1024,23,0
20260405,S110,P1025,49,0
20260405,S110,P1026,44,15
20260405,S110,P1027,55,0
20260405,S110,P1028,25,6
20260405,S110,P1029,99,29
20260405,S110,P1030,34,7
20260405,S110,P1031,69,0
20260405,S110,P1032,90,28
20260405,S110,P1033,80,15
20260405,S110,P1034,25,0
20260405,S110,P1035,18,0
20260405,S110,P1036,71,0
20260405,S110,P1037,81,0
20260405,S110,P1038,23,0
20260405,S110,P1039,19,0
20260405,S110,P1040,25,0
20260405,S111,P1001,17,7
20260405,S111,P1002,23,11
20260405,S111,P1003,46,0
20260405,S111,P1004,18,0
20260405,S111,P1005,42,3
20260405,S111,P1006,9,0
20260405,S111,P1007,16,0
20260405,S111,P1008,26,0
20260405,S111,P1009,6,0
20260405,S111,P1010,18,0
20260405,S111,P1011,12,2
20260405,S111,P1012,13,0
20260405,S111,P1013,42,0
20260405,S111,P1014,7,0
20260405,S111,P1015,35,0
20260405,S111,P1016,8,0
20260405,S111,P1017,13,0
20260405,S111,P1018,2,0
20260405,S111,P1019,47,10
20260405,S111,P1020,24,1
20260405,S111,P1021,16,0
20260405,S111,P1022,13,0
20260405,S111,P1023,3,0
20260405,S111,P1024,25,0
20260405,S111,P1025,32,5
20260405,S111,P1026,18,0
20260405,S111,P1027,24,0
20260405,S111,P1028,17,0
20260405,S111,P1029,27,11
20260405,S111,P1030,23,0
20260405,S111,P1031,2,0
20260405,S111,P1032,46,0
20260405,S111,P1033,24,6
20260405,S111,P1034,16,0
20260405,S111,P1035,36,0
20260405,S111,P1036,12,0
20260405,S111,P1037,68,0
20260405,S111,P1038,21,0
20260405,S111,P1039,54,0
20260405,S111,P1040,14,0
20260405,S112,P1001,38,0
20260405,S112,P1002,20,0
20260405,S112,P1003,13,0
20260405,S112,P1004,9,0
20260405,S112,P1005,49,0
20260405,S112,P1006,11,0
20260405,S112,P1007,12,0
20260405,S112,P1008,29,0
20260405,S112,P1009,39,0
20260405,S112,P1010,29,0
20260405,S112,P1011,62,0
20260405,S112,P1012,9,0
20260405,S112,P1013,11,0
20260405,S112,P1014,15,0
20260405,S112,P1015,38,9
20260405,S112,P1016,13,0
20260405,S112,P1017,22,0
20260405,S112,P1018,22,5
20260405,S112,P1019,54,5
20260405,S112,P1020,15,0
20260405,S112,P1021,58,0
20260405,S112,P1022,21,0
20260405,S112,P1023,30,10
20260405,S112,P1024,21,0
20260405,S112,P1025,-1,0
20260405,S112,P1026,19,9
20260405,S112,P1027,48,0
20260405,S112,P1028,18,0
20260405,S112,P1029,28,0
20260405,S112,P1030,15,0
20260405,S112,P1031,22,5
20260405,S112,P1032,6,2
20260405,S112,P1033,31,8
20260405,S112,P1034,32,0
20260405,S112,P1035,27,8
20260405,S112,P1036,15,0
20260405,S112,P1037,42,0
20260405,S112,P1038,25,0
20260405,S112,P1039,42,0
20260405,S112,P1040,24,0
20260405,S113,P1001,42,0
20260405,S113,P1002,23,0
20260405,S113,P1003,8,0
20260405,S113,P1004,23,0
20260405,S113,P1005,45,6
20260405,S113,P1006,11,0
20260405,S113,P1007,45,0
20260405,S113,P1008,4,0
20260405,S113,P1009,57,0
20260405,S113,P1010,21,0
20260405,S113,P1011,27,0
20260405,S113,P1012,43,4
20260405,S113,P1013,10,0
20260405,S113,P1014,1,0
20260405,S113,P1015,31,0
20260405,S113,P1016,13,1
20260405,S113,P1017,18,0
20260405,S113,P1018,27,6
20260405,S113,P1019,2,4
20260405,S113,P1020,9,0
20260405,S113,P1021,39,0
20260405,S113,P1022,22,0
20260405,S113,P1023,11,0
20260405,S113,P1024,28,0
20260405,S113,P1025,42,11
20260405,S113,P1026,9,0
20260405,S113,P1027,8,0
20260405,S113,P1028,20,0
20260405,S113,P1029,29,0
20260405,S113,P1030,16,5
20260405,S113,P1031,38,8
20260405,S113,P1032,9,0
20260405,S113,P1033,19,0
20260405,S113,P1034,17,0
20260405,S113,P1035,55,14
20260405,S113,P1036,5,0
20260405,S113,P1037,20,7
20260405,S113,P1038,34,4
20260405,S113,P1039,37,5
20260405,S113,P1040,35,5
20260405,S114,P1001,15,0
20260405,S114,P1002,23,0
20260405,S114,P1003,20,0
20260405,S114,P1004,40,0
20260405,S114,P1005,13,2
20260405,S114,P1006,19,0
20260405,S114,P1007,31,7
20260405,S114,P1008,10,0
20260405,S114,P1009,78,0
20260405,S114,P1010,18,0
20260405,S114,P1011,29,0
20260405,S114,P1012,21,4
20260405,S114,P1013,45,2
20260405,S114,P1014,10,4
20260405,S114,P1015,34,0
20260405,S114,P1016,22,0
20260405,S114,P1017,49,6
20260405,S114,P1018,7,2
20260405,S114,P1019,44,0
20260405,S114,P1020,49,0
20260405,S114,P1021,31,0
20260405,S114,P1022,7,0
20260405,S114,P1023,42,0
20260405,S114,P1024,18,0
20260405,S114,P1025,19,0
20260405,S114,P1026,3,1
20260405,S114,P1027,18,8
20260405,S114,P1028,18,0
20260405,S114,P1029,29,0
20260405,S114,P1030,3,5
20260405,S114,P1031,19,0
20260405,S114,P1032,25,0
20260405,S114,P1033,24,5
20260405,S114,P1034,27,0
20260405,S114,P1035,29,0
20260405,S114,P1036,23,0
20260405,S114,P1037,26,0
20260405,S114,P1038,19,0
20260405,S114,P1039,70,5
20260405,S114,P1040,23,2
20260405,S115,P1001,15,15
20260405,S115,P1002,7,2
20260405,S115,P1003,39,0
20260405,S115,P1004,11,0
20260405,S115,P1005,23,0
20260405,S115,P1006,4,0
20260405,S115,P1007,53,0
20260405,S115,P1008,8,0
20260405,S115,P1009,39,0
20260405,S115,P1010,26,0
20260405,S115,P1011,31,0
20260405,S115,P1012,9,0
20260405,S115,P1013,8,0
20260405,S115,P1014,12,7
20260405,S115,P1015,7,0
20260405,S115,P1016,10,0
20260405,S115,P1017,5,0
